dateTime,Lon,Lat,Altitude,Speed,Vspeed,Course,监测站点,峰值时间,持续时间,Leq,SEL,Lmax,flight_number,Aircraft_model,SiteLon,SiteLat,SiteAltitude,AirTemperature,BarometricPressure,RelativeHumidity,WindSpeed,Distance,timestamp
2025-03-25 18:51:55,126.2606308,45.7011215,3090.2,502.263148,6.1,168.684424,半岛世家,18:52:09,34,66.65,80.07,72.0,G54282,CRJ9,126.279,45.631,0,-0.2,981.8,49.1,1.0,8507.040130806921,1742928715
2025-03-25 18:55:13,126.178228,45.5533952,2903.4,439.240717,6.4,162.259893,林场村,18:55:27,31,57.68,57.68,74.0,MF8248,B738,126.323,45.682,0,-0.1,981.8,48.5,0.8,18449.55957332261,1742928913
2025-03-26 07:02:06,126.0469534,45.4389691,2416.1,444.364257,9.6,219.083346,厢白头屯,07:02:20,32,64.73,74.28,72.4,LT4347,A320,126.181,45.535,0,-2.1,983.2,69.7,0.2,15154.185715353016,1742972526
2025-03-26 07:18:16,126.273824,45.644901,669.8,282.807842,7.0,183.203246,厢白头屯,07:18:30,31,63.04,66.05,74.5,3U3303,A320,126.181,45.535,0,-1.4,983.0,67.2,0.7,14217.476650787656,1742973496
2025-03-26 07:32:25,126.1579427,45.533391,1005.0,401.1363,4.0,219.69297,厢白头屯,07:32:40,31,64.98,67.99,76.2,3U6406,A321NEO,126.181,45.535,0,-1.1,983.0,66.7,2.2,2070.314588551614,1742974345
2025-03-26 07:47:11,126.2836396,45.7493647,1301.6,356.522789,4.0,220.604441,农丰满族锡伯族镇中心学校,07:47:25,42,70.56,70.56,78.6,MU5620,A320NEO,126.12,45.5,0,-1.1,983.3,67.4,3.2,30543.081908862307,1742975231
2025-03-26 07:47:45,126.3219102,45.7853758,1088.8,331.374009,7.4,274.307033,厢白五屯,07:48:08,45,72.54,84.84,79.8,MU6236,A320NEO,126.186,45.564,0,-1.1,983.3,67.5,2.8,26811.230433290813,1742975265
2025-03-26 07:50:55,126.0853323,45.471451,2099.8,463.565473,10.5,219.190907,林场村,07:51:14,52,71.42,85.04,77.1,O37602,B734,126.323,45.682,0,-1.0,983.4,68.3,2.4,29940.377851396774,1742975455
2025-03-26 07:52:28,126.1431324,45.5421062,1913.4,399.250749,8.6,204.921886,农丰满族锡伯族镇中心学校,07:52:42,31,61.57,61.57,73.5,CZ6257,A321NEO,126.12,45.5,0,-1.0,983.4,68.4,2.9,5369.844558592582,1742975548
2025-03-26 07:52:39,126.1233451,45.5684808,1837.8,403.942116,8.0,184.788857,立功村,07:52:55,42,74.41,84.83,82.9,O37602,B734,126.274,45.63,0,-1.0,983.4,68.4,2.9,13723.7911432871,1742975559
2025-03-26 08:06:17,126.1161829,45.6658876,2928.9,474.015095,9.4,160.34036,厢白五屯,08:06:37,42,72.18,83.32,80.5,CZ6259,A333,126.186,45.564,0,-0.8,983.0,69.5,3.7,12905.155337047216,1742976377
2025-03-26 08:09:48,125.9420386,45.4931769,4246.4,620.526921,6.8,161.441504,林场村,08:10:03,33,67.07,79.62,72.9,QW9881,A320,126.323,45.682,0,-0.8,983.1,69.2,2.5,36648.98044266939,1742976588
2025-03-26 08:16:20,126.2983921,45.6103557,1119.3,358.739485,3.5,151.279752,林场村,08:16:33,32,64.25,74.25,72.6,CA1621,A332,126.323,45.682,0,-0.6,983.0,69.3,3.1,8267.512428700822,1742976980
2025-03-26 08:32:12,126.117507,45.4240192,2617.8,505.041877,11.4,158.99009,林场村,08:32:30,38,67.68,80.47,73.4,CZ6657,A321,126.323,45.682,0,0.4,982.8,68.1,0.5,32967.9018997045,1742977932
2025-03-26 08:40:49,126.116047,45.5811128,1239.5,389.523857,7.2,179.590246,厢白头屯,08:41:03,31,64.13,67.14,74.2,CZ6219,A333,126.181,45.535,0,0.7,982.6,66.7,2.8,7316.556999061712,1742978449
2025-03-26 08:51:01,125.9857122,45.3885651,3145.1,480.868896,7.7,222.250446,立功村,08:51:17,39,72.25,83.05,80.0,CA1603,B738,126.274,45.63,0,0.8,982.5,67.6,1.8,35185.95769346188,1742979061
2025-03-26 10:34:03,126.184502,45.961071,7200.0,734.443519,13.0,18.983217,林场村,10:34:21,38,68.28,80.32,73.9,EU2796,ARJ21,126.323,45.682,0,2.4,980.8,65.0,1.8,33630.65356203391,1742985243
2025-03-26 10:35:00,125.9942412,45.526481,4108.0,498.664308,7.2,193.492321,八里堡,10:35:15,34,68.94,79.73,76.1,EU2796,ARJ21,126.289,45.651,0,2.4,980.9,65.0,1.4,27165.03292052351,1742985300
2025-03-26 11:07:27,126.030661,45.6432978,1710.7,404.587701,3.4,129.701913,立功村,11:07:44,40,72.85,82.85,82.4,CA2739,A321NEO,126.274,45.63,0,2.6,979.7,63.1,2.3,19109.5828296286,1742987247
2025-03-26 11:09:30,125.8850075,45.6902812,2441.9,475.762516,6.6,70.072172,林场村,11:09:35,32,66.9,78.66,72.7,FM9061,A332,126.323,45.682,0,2.6,979.7,63.6,1.3,34225.73865470989,1742987370
2025-03-26 11:50:46,126.306587,45.830632,967.0,312.922242,3.0,122.185108,农丰满族锡伯族镇中心学校,11:51:00,31,66.08,79.7,70.8,MU9842,A332,126.12,45.5,0,1.3,978.6,75.9,0.6,39534.90803808248,1742989846
2025-03-26 12:06:02,126.1060634,45.6073176,2110.0,415.975621,3.7,237.387008,厢白头屯,12:06:17,31,62.17,62.17,73.6,9C8674,A320NEO,126.181,45.535,0,1.3,978.2,78.2,4.9,10163.881193816143,1742990762
2025-03-26 13:14:58,125.923181,45.5638788,2912.0,559.134499,8.9,110.29513,林场村,13:15:16,39,69.68,81.44,77.5,AQ1509,B738,126.323,45.682,0,1.1,977.7,78.3,0.2,33964.7863717858,1742994898
2025-03-26 13:59:47,125.7806183,45.3081947,4655.3,492.829722,13.3,233.530556,厢白头屯,14:00:05,35,72.17,79.95,83.1,MU2212,A321,126.181,45.535,0,1.2,976.9,78.3,1.0,40499.544225019694,1742997587
2025-03-26 13:59:47,125.7806183,45.3081947,4655.3,492.829722,13.3,233.530556,林场村,14:00:00,38,70.07,80.07,77.1,CZ6169,B738,126.323,45.682,0,1.2,976.9,78.3,1.0,59561.27279925743,1742997587
2025-03-26 14:21:31,126.622054,45.838211,1234.0,358.145389,5.0,299.08338,立功村,14:21:48,41,71.79,82.93,80.3,KY8249,B737MAX8,126.274,45.63,0,1.8,976.0,79.0,1.3,35653.722097601654,1742998891
2025-03-26 15:09:29,125.759627,45.49108,4221.0,635.764923,9.0,50.792797,林场村,15:09:49,38,69.2,81.76,75.7,HO1179,A321NEO,126.323,45.682,0,2.5,975.4,77.5,0.3,49015.5131014564,1743001769
2025-03-26 15:16:00,126.3400748,45.7724832,1989.1,368.1087,7.3,103.322549,厢白头屯,15:16:15,31,60.85,60.85,70.8,OZ340,A320NEO,126.181,45.535,0,2.7,975.1,77.0,1.4,29234.419314450985,1743002160
2025-03-26 15:30:25,126.3256491,45.6241711,2400.0,478.583557,6.7,180.127572,林场村,15:30:46,43,70.64,83.2,77.9,HU7209,B789,126.323,45.682,0,2.7,975.3,75.7,1.3,6865.075283992106,1743003025
2025-03-26 15:31:28,126.3349062,45.62969,1787.8,405.052464,5.9,141.863929,八里堡,15:31:44,36,71.2,82.66,79.2,HU7209,B789,126.289,45.651,0,2.7,975.3,75.7,0.9,4649.780166353483,1743003088
2025-03-26 15:31:49,126.4353487,45.683503,1719.0,408.405277,5.7,115.274292,半岛世家,15:32:07,41,69.58,81.34,76.0,HU7209,B789,126.279,45.631,0,2.7,975.3,75.8,1.1,13621.71304108365,1743003109
2025-03-26 15:31:52,126.3286657,45.6384907,1854.5,405.672328,5.2,162.764571,立功村,15:32:09,40,73.29,83.7,81.2,HU7209,B789,126.274,45.63,0,2.7,975.3,75.8,1.2,4743.765417410292,1743003112
2025-03-26 15:49:35,126.2941372,45.71997,1776.6,371.456226,2.6,207.212178,西下坎,15:49:50,31,60.81,63.82,74.1,GJ8787,A320,126.298,45.671,0,2.9,975.2,75.4,1.5,5734.026731712247,1743004175
2025-03-26 17:06:31,126.2587657,45.7307848,919.4,307.850541,5.7,175.276852,厢白五屯,17:06:54,48,73.09,85.88,79.9,HU7210,B789,126.186,45.564,0,1.7,975.1,82.4,0.1,19408.83175767917,1743008791
2025-03-26 17:25:29,126.1892063,45.6347178,1688.9,377.765973,4.3,171.358454,农丰满族锡伯族镇中心学校,17:25:46,33,63.44,68.21,73.9,MU5198,A320NEO,126.12,45.5,0,1.6,974.9,83.4,0.1,16009.235051193062,1743009929
2025-03-26 17:32:17,125.7701033,45.6656497,3553.0,619.472699,6.3,66.21155,林场村,17:32:38,43,69.18,81.73,75.4,GS7641,A320,126.323,45.682,0,1.7,974.9,83.6,0.2,43276.39489534004,1743010337
2025-03-27 08:00:52,126.0763995,45.779404,2784.5,487.849986,13.0,288.366165,徐家窝棚,08:01:15,37,74.62,77.63,85.9,CZ6257,A321NEO,126.259,45.656,161,-2.0,984.1,79.6,1.3,19932.337098301858,1743062452
2025-03-27 08:17:14,125.9213163,45.5330047,4652.7,607.938597,11.7,228.138763,八里堡,08:17:43,35,71.15,78.93,78.0,LT4355,A320,126.289,45.651,0,-2.0,984.4,79.2,2.4,31898.373447844268,1743063434
2025-03-27 08:52:48,125.9061581,45.6608065,3866.4,559.579309,11.6,252.004347,八里堡,08:53:03,31,66.09,74.54,74.7,LT4319,A321,126.289,45.651,0,-2.0,984.9,78.8,1.5,30117.577300033223,1743065568
2025-03-27 10:05:39,126.262436,45.634135,419.0,286.350588,14.0,39.093566,八里堡,10:05:53,34,74.23,74.23,86.5,CA2730,A332,126.289,45.651,0,-1.3,985.6,74.4,1.8,2824.6140434217814,1743069939
2025-03-27 11:42:26,125.9743229,45.5676598,4282.9,548.575265,8.2,172.924227,厢白五屯,11:42:39,32,64.44,74.44,72.5,CZ3615,B773,126.186,45.564,0,-0.6,987.1,64.7,2.5,17081.17587026908,1743075746
2025-03-27 13:17:43,126.0288418,45.4480761,2757.6,433.036076,6.2,96.349466,林场村,13:17:57,32,67.15,67.15,75.2,CA2718,A320,126.323,45.682,0,0.5,987.7,58.2,3.1,34805.53890769564,1743081463
2025-03-27 13:35:34,126.071891,45.5651474,2805.9,461.987544,6.0,104.735338,林场村,13:35:48,32,65.01,65.01,76.7,HU7074,A332,126.323,45.682,0,0.8,987.9,58.2,1.8,23670.462335674463,1743082534
2025-03-27 13:50:25,125.8418305,45.4548355,3259.0,438.881494,6.5,85.873297,厢白五屯,13:50:39,31,65.53,78.09,71.7,CZ6220,A330,126.186,45.564,0,1.1,988.0,56.3,2.7,29691.97531845161,1743083425
2025-03-27 15:08:07,126.0548382,45.5352782,4045.8,473.531606,7.0,153.793676,半岛世家,15:08:29,51,71.32,84.94,78.2,HU7764,A332,126.279,45.631,0,1.7,988.5,57.3,2.0,20877.420621891957,1743088087
2025-03-27 16:03:16,125.8553097,45.5049499,4690.5,527.237951,10.2,164.762785,立功村,16:03:33,47,70.4,83.41,78.2,FU6718,B738,126.274,45.63,0,2.8,988.6,51.1,3.2,35838.3839070714,1743091396
2025-03-27 18:19:29,126.0119492,45.6635902,3003.8,441.266638,10.2,148.570163,半岛世家,18:19:53,52,71.43,84.85,78.6,HU7326,A333,126.279,45.631,0,-0.1,990.7,71.1,0.5,21347.792264336927,1743099569
2025-03-27 18:53:49,126.0499388,45.556875,3232.2,485.336262,9.2,139.371948,立功村,18:54:04,33,67.23,80.02,72.9,CZ6203,A350,126.274,45.63,0,-0.2,991.4,71.5,0.2,19553.794776495277,1743101629
2025-03-27 18:54:02,126.0065434,45.588464,3910.1,531.548555,9.6,165.558499,半岛世家,18:54:16,32,65.98,78.99,71.5,CZ6203,A350,126.279,45.631,0,-0.2,991.4,71.5,0.2,22127.587137312865,1743101642
2025-03-27 19:00:50,126.1096738,45.5766998,2261.4,396.324818,7.2,128.721263,立功村,19:01:06,35,68.0,79.76,75.2,G54282,CRJ9,126.274,45.63,0,-0.3,991.5,71.9,0.3,14304.812952523069,1743102050
2025-03-27 21:24:31,126.1121565,45.494475,818.5,258.942452,4.0,40.067913,农丰满族锡伯族镇中心学校,21:24:46,32,66.77,79.08,74.0,CA2997,B737,126.12,45.5,0,-0.5,992.7,69.0,1.0,1192.8748893014094,1743110671
2025-03-28 08:34:03,125.954367,45.358685,3398.0,602.79684,5.0,219.264633,厢白五屯,08:34:36,59,74.56,88.37,82.9,MU9843,A320,126.186,45.564,0,-2.0,992.9,68.9,1.6,29341.088930001777,1743150843
2025-03-28 08:41:47,126.0549086,45.632558,3052.8,504.511384,6.2,138.055282,林场村,08:42:01,31,64.68,64.68,77.0,CZ6657,A321,126.323,45.682,0,-2.0,992.9,68.4,1.2,21825.3009054946,1743151307
2025-03-28 10:41:14,126.2364404,45.6416185,2806.0,449.591548,7.6,134.050923,半岛世家,10:41:29,35,66.99,78.45,73.9,EU2796,ARJ21,126.279,45.631,0,0.6,992.3,44.3,3.2,4503.698733010064,1743158474
2025-03-28 12:31:13,126.1372832,45.561068,1681.5,384.807818,8.2,174.435144,半岛世家,12:31:31,33,64.87,76.34,71.9,CZ6481,A333,126.279,45.631,0,1.3,991.5,31.8,0.9,13621.83642258989,1743165073
2025-03-28 12:38:05,126.0823584,45.5925688,1899.9,434.833145,5.6,122.129485,立功村,12:38:34,52,72.03,82.44,81.1,EU2730,ARJ21,126.274,45.63,0,1.8,991.5,29.5,2.3,15635.0650560892,1743165485
2025-03-28 12:56:15,126.209717,45.8393037,1076.7,369.217462,4.0,93.450845,立功村,12:56:42,45,72.82,82.36,81.9,MU9863,A321NEO,126.274,45.63,0,1.7,991.3,29.0,3.2,23821.59640653857,1743166575
2025-03-28 13:26:18,126.2563185,45.7443604,1004.6,329.901616,2.7,127.724275,厢白二屯,13:27:06,63,72.61,78.63,79.0,HU7074,A332,126.165,45.557,0,1.5,991.1,28.7,2.5,22031.70612581324,1743168378
2025-03-28 14:28:22,126.2842037,45.663222,914.0,294.128495,6.0,189.752852,农丰满族锡伯族镇中心学校,14:28:37,31,59.08,59.08,73.3,CZ6267,A321,126.12,45.5,0,0.7,990.9,28.7,4.2,22231.34851589564,1743172102
2025-03-28 14:31:22,126.0870845,45.5670322,2571.3,478.742581,5.3,245.102614,林场村,14:31:52,34,64.62,64.62,76.5,MU6981,A321,126.323,45.682,0,1.0,990.8,27.5,3.5,22551.63241322205,1743172282
2025-03-28 15:03:31,126.0516095,45.6072612,1991.5,403.160733,8.3,160.209637,厢白二屯,15:03:59,32,63.6,63.6,74.8,HU7764,A332,126.165,45.557,0,0.6,990.8,30.7,3.7,10654.535195814586,1743174211
2025-03-28 16:14:11,126.2220568,45.6794626,1310.2,392.582846,6.8,152.278912,林场村,16:14:25,31,61.82,61.82,73.6,MU2173,B738,126.323,45.682,0,-0.6,991.0,36.6,2.5,7978.419959286975,1743178451
2025-03-28 16:25:56,126.138872,45.507477,1539.0,436.05241,12.5,218.01346,农丰满族锡伯族镇中心学校,16:26:10,32,64.66,69.44,75.2,EU2797,ARJ21,126.12,45.5,0,-0.8,990.9,39.4,1.7,2288.0377393539266,1743179156
2025-03-28 16:34:35,126.1988818,45.6619708,1172.1,388.048917,3.9,98.461047,厢白五屯,16:34:49,34,67.32,79.87,73.3,CZ3914,B788,126.186,45.564,0,-0.6,990.9,36.9,3.4,10998.7416455306,1743179675
2025-03-28 16:40:53,126.1589077,45.6592601,1503.8,354.461201,4.2,168.09528,农丰满族锡伯族镇中心学校,16:41:07,31,63.48,63.48,73.2,HU7328,A333,126.12,45.5,0,-0.6,990.9,36.8,3.2,18024.20814670416,1743180053
2025-03-28 16:43:55,126.0852023,45.7002126,1962.1,399.943516,3.4,113.034415,半岛世家,16:44:07,33,66.24,78.54,72.0,HU7325,A333,126.279,45.631,0,-0.6,990.9,35.9,2.1,17064.470662840584,1743180235
2025-03-28 17:36:13,126.2160234,45.6038063,1517.1,382.151221,5.7,189.420505,半岛世家,17:36:28,32,66.05,77.81,72.8,EU1902,ARJ21,126.279,45.631,0,-1.3,990.9,40.6,3.1,5964.153257315286,1743183373
2025-03-29 07:13:04,126.1404859,45.5211951,1253.1,384.002777,13.6,226.175225,农丰满族锡伯族镇中心学校,07:13:19,31,50.79,55.56,75.0,GJ8572,A320NEO,126.12,45.5,0,-6.2,992.9,73.2,1.2,3111.8600312712742,1743232384
2025-03-29 07:41:15,126.0808212,45.4501446,2092.0,495.898578,14.8,214.26175,林场村,07:41:29,35,66.23,80.03,72.1,O37602,B734,126.323,45.682,0,-4.5,993.2,65.3,0.6,32034.2275736573,1743234075
2025-03-29 08:19:08,126.1738372,45.5241446,1141.6,374.971456,7.8,206.956046,厢白头屯,08:19:22,32,63.0,69.02,74.4,CZ3906,A320NEO,126.181,45.535,0,-3.2,993.5,56.5,1.1,1752.79009528787,1743236348
2025-03-29 08:34:03,126.0340312,45.4272205,2438.0,484.935336,13.0,219.343392,林场村,08:34:13,42,68.72,68.72,79.7,QW9869,A320NEO,126.323,45.682,0,-2.8,993.8,50.4,0.6,36295.85475943296,1743237243
2025-03-29 08:56:33,126.086769,45.7700846,3654.7,484.537048,6.3,220.601865,农丰满族锡伯族镇中心学校,08:56:47,31,62.69,62.69,76.9,ZH9753,A320NEO,126.12,45.5,0,-2.2,994.1,51.8,0.4,30359.34746444788,1743238593
2025-03-29 09:09:26,126.1401134,45.7506928,2694.6,450.332179,8.3,98.482218,厢白五屯,09:09:41,34,67.21,78.97,73.7,EU1895,ARJ21,126.186,45.564,0,-2.4,994.2,51.8,0.5,21231.981983741567,1743239366
2025-03-29 09:29:44,126.2168593,45.5708266,1725.2,392.229039,9.7,111.73783,厢白头屯,09:29:59,31,61.37,64.38,74.5,ZH9676,A320,126.181,45.535,0,-1.9,994.3,49.5,0.6,5165.105671392842,1743240584
2025-03-29 09:40:51,126.1993964,45.6306738,1650.9,382.548072,5.2,155.284496,厢白头屯,09:41:07,32,61.01,65.78,72.0,GJ8255,A321NEO,126.181,45.535,0,-1.9,994.3,50.0,0.6,10857.608543214008,1743241251
2025-03-29 10:00:33,126.1166878,45.595379,1492.1,388.616002,7.3,166.686698,厢白头屯,10:00:47,31,62.27,69.26,71.3,CA8384,B737MAX8,126.181,45.535,0,-2.2,994.4,51.1,2.4,8513.738023641865,1743242433
2025-03-29 11:30:21,125.890343,45.702334,2941.0,550.919418,6.0,64.727117,厢白二屯,11:30:35,31,61.99,65.0,76.6,CZ6217,A333,126.165,45.557,0,-3.4,994.7,47.5,2.1,26992.600814739704,1743247821
2025-03-29 12:43:38,126.0987382,45.6519134,1895.4,399.990172,4.0,152.46893,林场村,12:43:53,31,62.65,74.95,75.2,CZ6481,A333,126.323,45.682,0,-3.2,995.1,54.5,1.1,17896.323765914018,1743252218
2025-03-29 12:46:30,126.2257731,45.6491535,1390.5,372.192542,4.0,174.668819,厢白头屯,12:46:44,31,63.82,71.6,71.9,MU2702,A320NEO,126.181,45.535,0,-3.6,995.1,56.2,1.2,13234.316160862918,1743252390
2025-03-29 12:48:12,126.065302,45.45421,1996.0,470.932684,11.5,219.574771,半岛世家,12:48:25,34,66.4,78.16,72.0,CZ8759,A359,126.279,45.631,0,-3.7,995.2,57.2,1.4,25861.385585784134,1743252492
2025-03-29 15:26:48,126.422625,45.813126,1203.0,381.873336,2.5,136.082397,林场村,15:27:10,38,68.13,79.27,73.9,HU7209,B789,126.323,45.682,0,-2.0,995.0,37.3,1.3,16553.045079978,1743262008
2025-03-29 15:28:00,126.3669026,45.7116524,723.6,303.601744,3.0,218.734802,立功村,15:28:15,37,70.28,80.69,78.0,HU7209,B789,126.274,45.63,0,-2.0,995.0,37.5,0.9,11632.001051643514,1743262080
2025-03-29 16:01:20,126.2676616,45.6646251,706.0,323.704098,8.1,180.475185,厢白五屯,16:01:34,31,65.73,77.49,71.8,CZ3914,B788,126.186,45.564,0,-1.6,995.2,41.6,0.9,12890.573439541386,1743264080
2025-03-29 18:44:30,126.2610095,45.6461952,579.7,295.200764,6.3,195.368063,西下坎,18:44:31,35,74.11,80.13,82.8,HU7325,A333,126.298,45.671,0,-4.6,996.4,49.0,0.1,4031.088053180285,1743273870
2025-03-30 09:50:01,125.929765,45.3379422,3697.2,636.416374,11.0,219.213132,立功村,09:50:16,37,69.16,77.61,80.3,9C8943,A320NEO,126.274,45.63,0,-2.6,1000.3,38.1,2.3,42339.010691161326,1743328201
2025-03-30 10:09:55,125.9914458,45.5563892,2051.8,441.001176,11.3,158.84262,厢白二屯,10:10:09,31,60.98,60.98,74.3,SC4754,B738,126.165,45.557,0,-2.1,1000.2,37.7,0.9,13707.808290123194,1743329395
2025-03-30 11:01:43,125.796203,45.711786,2220.5,523.264566,7.0,69.705037,苇塘沟屯,11:01:44,34,70.86,73.87,75.7,MU2719,A321,126.279,45.661,0,-1.1,999.9,31.4,1.1,38102.24482949263,1743332503
2025-03-30 11:18:12,126.2805843,45.7713623,862.7,374.408109,3.7,123.800265,西下坎,11:18:26,31,62.34,62.34,77.7,MU6615,A321,126.298,45.671,0,-1.1,999.7,29.9,4.1,11270.776931310931,1743333492
2025-03-30 11:24:06,126.263991,45.6250855,646.3,320.527486,6.6,222.977066,厢白头屯,11:24:33,51,74.62,77.63,87.8,9C8944,A320NEO,126.181,45.535,0,-0.7,999.6,30.0,1.7,11942.956733285137,1743333846
2025-03-30 14:01:03,126.2121702,45.7499832,1413.0,329.142161,6.2,179.059651,厢白头屯,14:01:18,31,60.93,63.94,73.9,8L9660,B738,126.181,45.535,0,0.8,998.3,26.3,1.6,24061.589293490844,1743343263
2025-03-30 15:04:06,126.1974747,45.7580555,1606.8,357.118475,5.0,133.899692,立功村,15:04:24,41,72.93,84.07,80.5,CZ5219,B777,126.274,45.63,0,1.0,997.7,25.0,2.9,15515.828588105787,1743347046
2025-03-30 15:04:24,126.2178439,45.7557334,1426.9,347.795692,4.1,141.425168,半岛世家,15:04:40,37,67.88,80.18,75.1,CZ5219,B777,126.279,45.631,0,1.0,997.8,24.9,2.6,14729.973699963346,1743347064
2025-03-30 15:13:06,126.113608,45.5921493,1333.0,440.68751,8.3,166.496316,厢白二屯,15:13:20,31,59.41,62.42,73.1,GJ8788,A320NEO,126.165,45.557,0,1.0,997.7,25.4,3.1,5756.40745798794,1743347586
2025-03-30 16:13:55,126.1420209,45.5871899,2466.5,438.926202,8.5,214.739379,厢白二屯,16:14:20,36,68.32,74.34,77.1,HU7210,B789,126.165,45.557,0,0.6,997.5,26.6,3.7,4534.896731920397,1743351235
2025-03-30 18:16:05,126.3507526,45.6287955,759.0,345.793098,8.1,278.582495,厢白五屯,18:16:28,47,70.63,82.94,77.7,CZ5219,B777,126.186,45.564,0,-1.0,997.1,32.0,3.0,14754.975081847851,1743358565
2025-03-31 08:08:32,126.1499633,45.5289802,1795.2,419.043759,12.1,207.577422,厢白五屯,08:08:45,33,67.47,81.09,73.6,EU2853,ARJ21,126.186,45.564,0,1.1,993.4,47.9,2.3,5128.186751195745,1743408512
2025-03-31 08:35:28,125.9878755,45.387337,2937.0,510.541012,14.0,219.406394,林场村,08:35:43,32,66.68,78.99,72.5,QW9869,A320NEO,126.323,45.682,0,2.0,993.6,46.0,3.8,42037.67916449678,1743410128
2025-03-31 10:01:17,126.1404516,45.5288971,2224.5,443.94569,10.1,270.198188,厢白五屯,10:01:36,38,68.24,80.28,75.0,EU2819,ARJ21,126.186,45.564,0,5.3,993.9,39.0,1.7,5729.903692135144,1743415277
2025-03-31 10:15:29,126.1742163,45.4513273,2587.3,474.399677,5.3,212.432178,厢白头屯,10:16:07,60,74.81,79.58,84.3,QW6097,A320,126.181,45.535,0,5.2,993.9,38.6,2.4,9669.088920724143,1743416129
2025-03-31 10:32:00,126.086006,45.7587734,2627.2,450.236319,6.2,90.536995,农丰满族锡伯族镇中心学校,10:32:04,36,73.21,77.98,82.8,CA1603,B738,126.12,45.5,0,5.6,993.8,36.7,1.0,29008.17652548536,1743417120
2025-03-31 10:40:22,125.9465403,45.0884857,5151.0,713.658961,9.0,180.446065,厢白五屯,10:40:40,39,69.34,81.64,76.8,QW6095,A320,126.186,45.564,0,6.6,994.0,35.2,0.3,56341.52863655154,1743417622
2025-03-31 10:48:34,126.0412288,45.433308,2265.0,472.960867,7.8,219.605706,农丰满族锡伯族镇中心学校,10:48:34,34,58.36,64.38,74.2,SC8434,B738,126.12,45.5,0,8.3,994.1,31.8,0.8,9902.148615975177,1743418114
2025-03-31 10:49:12,126.0597954,45.4369435,2203.1,482.07118,6.5,232.829892,农丰满族锡伯族镇中心学校,10:49:45,47,74.78,77.79,83.9,CZ6209,A321NEO,126.12,45.5,0,8.3,994.1,31.5,0.4,8726.898405332158,1743418152
2025-03-31 11:32:34,126.153868,45.560795,1217.1,337.578108,5.2,230.074775,厢白头屯,11:32:48,31,63.73,63.73,79.5,CA1644,B737,126.181,45.535,0,7.4,993.6,31.4,2.3,3767.25945452204,1743420754
2025-03-31 11:39:46,126.2395568,45.6749715,1264.9,341.918718,4.9,210.176345,半岛世家,11:40:02,33,66.35,78.11,72.9,EU2796,ARJ21,126.279,45.631,0,7.3,993.6,29.8,1.4,5911.297462436446,1743421186
2025-03-31 12:15:40,126.1503603,45.5270847,1101.7,420.342368,12.0,219.816298,厢白二屯,12:15:56,53,73.88,79.9,82.5,ZH9757,A320NEO,126.165,45.557,0,7.8,993.5,29.3,2.6,3684.810171311925,1743423340
2025-03-31 12:26:24,126.1125462,45.5085975,1842.4,431.011041,13.4,201.361188,厢白二屯,12:26:38,31,58.31,58.31,72.4,MU2720,A321,126.165,45.557,0,7.7,993.4,29.1,0.8,7009.652428399068,1743423984
2025-03-31 15:45:47,126.2892682,45.7358514,1439.0,332.54353,5.0,190.668704,农丰满族锡伯族镇中心学校,15:45:56,31,73.01,73.01,88.0,ZH9749,A320,126.12,45.5,0,8.5,992.3,26.9,2.7,29388.778667882358,1743435947
